Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
"Korea, Rep.",KOR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.172,1.052,0.977,0.918,0.837,0.808,0.778,0.721,..,..
"Korea, Rep.",KOR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,12104300000,17912900000,12182600000,9634300000,8764900000,22060400000,25044700000,19042300000,15225800000,..
"Korea, Rep.",KOR,Forest area (sq. km),AG.LND.FRST.K2,63250,63170,63070,62970,62870,62770,62670,62570,..,..
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1579150518945.44,1710196756713.17,1824251454306.83,1751045752054.63,1744070276373.34,1942313560965.9,1799363116866.52,1844800934391.54,1875388209406.8,..
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.17152748983935,3.433191763972,3.17611568177327,2.31380210595475,-0.700242317542106,4.61296795454287,2.72756456708991,1.58301467403629,2.00361101838986,..
"Korea, Rep.",KOR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,30850,31940,34610,35790,35000,37450,38590,38020,36750,..
"Korea, Rep.",KOR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,41820,43320,45680,46890,48280,52260,56180,58260,61930,..
"Korea, Rep.",KOR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1580316759205.39,1640695299096.32,1785538516343.22,1852602882952.89,1814189879629.08,1938561679121.76,1993924290011.27,1965948017428.56,1902094957747.04,..
"Korea, Rep.",KOR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2141790582760.39,2225144832612.14,2356598322355.61,2427242486630.21,2502426460819.8,2705643708542.36,2902939746809.45,3012598235210.35,3205074833007.56,..
"Korea, Rep.",KOR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,29.9823963274728,31.9652912711332,31.2486531343572,31.1955884616555,31.5248657192138,32.4929253527445,33.3254869272348,31.8912200894147,29.9738499299961,..
"Korea, Rep.",KOR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,30.5250266717443,32.546316460744,36.3912233579129,32.4050621736765,35.6022265413283,36.014503674486,36.118278931217,30.2762799912651,36.2582559366674,..
"Korea, Rep.",KOR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98,97,98,98,98,98,97,97,97,..
"Korea, Rep.",KOR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,31.7867345733008,34.3432508343484,35.2551664208987,34.4057366033023,30.9297576618322,35.9674854941434,45.2902865437219,40.9365283348931,40.2842567598803,..
"Korea, Rep.",KOR,Income share held by lowest 20%,SI.DST.FRST.20,6.7,6.7,7.1,7.4,7.6,7.5,..,..,..,..
"Korea, Rep.",KOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,35.226493712639,35.6298842658067,34.9767074768513,33.6464921028153,33.3563261777639,33.152604676808,32.5112580507246,32.5234690063974,33.9025438024037,..
"Korea, Rep.",KOR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.0624563522338,2.01882021582307,0.566582073981039,-0.624210765169693,1.58718957511546,3.1805178629799,1.80785031900311,2.03849717899953,4.06639736475807,..
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.2756097560976,82.6268292682927,82.6268292682927,83.2268292682927,83.4268292682927,83.5268292682927,82.6804878048781,83.4292682926829,..,..
"Korea, Rep.",KOR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,57.0951906853125,61.5234472799593,62.4947836718703,59.7115180327613,56.1979074626573,64.8449882301012,78.6364345660289,69.1021983041469,70.1388647642219,..
"Korea, Rep.",KOR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.3357998421426,2.29813107276094,2.36150967895845,2.51931997944066,2.64297706902012,2.61904941244001,2.57642560395009,2.59925771052554,2.56205259386748,..
"Korea, Rep.",KOR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,119.49,123.642,128.495,133.08,135.973,140.516,148.684,162.114,..,..
"Korea, Rep.",KOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.4,3.3,3.2,3.1,3,2.9,2.8,2.8,..,..
"Korea, Rep.",KOR,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,101,100.6,95.4,91.5,94.9,92.3,85.5,85.4,..,..
"Korea, Rep.",KOR,Net migration,SM.POP.NETM,91568,104029,118220,128622,112631,-16778,87800,87800,75963,65731
"Korea, Rep.",KOR,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,6523600000,6526400000,7125100000,7166100000,7434800000,7742300000,7814500000,7035000000,7449400000,..
"Korea, Rep.",KOR,Population density (people per sq. km of land area),EN.POP.DNST,525.370072521002,526.734806686494,528.969011484824,530.377274590164,531.109006147541,530.425604508197,529.43205942623,529.842407786885,..,..
"Korea, Rep.",KOR,Population growth (annual %),SP.POP.GROW,0.396851823381145,0.280968018301691,0.433519027613049,0.347874968577526,0.137869266247028,-0.128757315474928,-0.187486566698935,0.077477253324535,0.0743178674548815,..
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,51217803,51361911,51585058,51764822,51836239,51769539,51672569,51712619,51751065,..
"Korea, Rep.",KOR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.2,0.2,0.2,0.2,0,0.2,..,..,..,..
"Korea, Rep.",KOR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,0.9,..,..,0.4,..,..,..,..,..
"Korea, Rep.",KOR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,103.802207946777,97.8568572998047,96.7625503540039,99.9055786132812,101.201568603516,98.4509506225586,96.0156021118164,98.2711029052734,..,..
"Korea, Rep.",KOR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,24.4609578618772,24.8507535926756,25.9611385440622,26.2939664579579,26.3065329320637,28.0245804495307,29.7729228770863,27.3522982787223,..,..
"Korea, Rep.",KOR,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.7160110473633,98.6247100830078,98.6656723022461,99.6388168334961,99.217903137207,98.6079330444336,99.0050201416016,100.301467895508,..,..
"Korea, Rep.",KOR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.99481999874115,0.995310008525848,0.995530009269714,0.9964200258255,0.9964200258255,..,..,..,..,..
"Korea, Rep.",KOR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,98.7179565429688,99.105583190918,99.3186569213867,98.3813018798828,97.0888214111328,98.0692291259766,97.8181304931641,96.2983932495117,..,..
"Korea, Rep.",KOR,Surface area (sq. km),AG.SRF.TOTL.K2,100339,100360,100380,100400,100410,100430,100440,100450,..,..
"Korea, Rep.",KOR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,13.2783119459368,13.7554599782374,14.6942818655643,14.3348126572734,14.0112224318443,15.667386421853,17.1586747721333,14.5990999081076,..,..
"Korea, Rep.",KOR,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,3.9,3.9,4,5.5,5.8,5.9,5.9,5.9,5.8,..
"Korea, Rep.",KOR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Urban population growth (annual %),SP.URB.GROW,0.294442177400004,0.176819783376,0.324614738582841,0.23446131824481,-0.00264977014803655,-0.1463834679225,-0.186448252283125,0.080015675146798,0.0788732751905413,..
Mexico,MEX,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,66.136,64.486,63.447,63.359,62.577,62.033,61.111,60.099,..,..
Mexico,MEX,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.2462890783797,3.29751177575275,3.296959452726,3.31502440184845,3.71114888236172,3.78266528758294,3.89806570970786,3.83754974792513,3.72451065844835,..
Mexico,MEX,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,21.1679706601467,21.4767726161369,21.721271393643,21.8462102689487,21.8943765281174,21.9911980440098,21.9569682151589,..,..,..
Mexico,MEX,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,98,96.6,..,..,..,..,..,..,..,..
Mexico,MEX,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,73.10006,..,..,..,..,71.8482508570646,..,..
Mexico,MEX,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,53.0504914826419,53.3342277001531,52.9432450497176,56.7237027966163,61.6028018700486,60.5159430473034,58.831471360773,58.4742894776893,63.00928003482,..
Mexico,MEX,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2292.03193018292,2269.10754182229,2499.62048573796,2392.19041418722,2354.26835282225,2294.2518523653,2371.96646124361,2608.52187955737,..,..
Mexico,MEX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1525.3837445098,1478.43896510686,1493.47882156246,1469.65350320528,1366.42722558757,1417.70559078908,1525.73516114419,1559.78994657193,..,..
Mexico,MEX,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,36.8156772514808,37.5140886198874,39.0439304419331,38.5296507920009,39.2353720904115,40.5691932010194,42.9322902133702,36.0693951643755,36.7033688165177,..
Mexico,MEX,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,544792453300,578638429804.9,602000702060.1,617449991504.4,616686384395,601471659897.8,585861539733.2,595981151218,591255026725,..
Mexico,MEX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.086,2.041,2.03,2.02,1.99,1.97,1.94,1.91,..,..
Mexico,MEX,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,38902371602,33138670924,37867130066,29948988013,31539907143,35619468178,39187900956,30704328031,45467026968,..
Mexico,MEX,Forest area (sq. km),AG.LND.FRST.K2,662031.5,660753.8,659480,658200,656920,655640,654370,653087.841,..,..
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1112233497452.7,1190721475906,1256300182879.73,1304106203902.45,1121064767308.42,1316569466685.95,1466934724293.06,1798317581486.88,1856365616165.94,..
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.77249323845399,1.87172853327193,1.97208209405635,-0.392690505066824,-8.35403458167995,6.0484834621255,3.70975709163623,3.35354140652768,1.42742769080466,..
Mexico,MEX,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,9740,9270,9560,9860,8920,9880,10730,12020,12850,..
Mexico,MEX,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,19580,19970,20380,20370,18730,20250,22600,24620,25460,..
Mexico,MEX,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1190381172086.54,1143310436797.59,1191161317228.85,1240366188553.61,1130586047283,1261065448467.65,1380053978894.63,1559423549096.79,1681001982991.45,..
Mexico,MEX,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2393565436264.06,2464263194964.25,2538887671170.26,2562369414545.99,2375240560792.58,2584308612178.86,2906679541922.72,3193764865425.72,3332347221647.99,..
Mexico,MEX,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.3433923355958,23.8923507095274,23.47749306333,22.1485426373991,20.2366593506907,21.7074939343756,22.7701948909454,23.8945184286558,24.1235135559623,..
Mexico,MEX,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,20.6541116351274,21.1680967750153,20.8917456407643,20.4068584131191,21.5074249745377,19.8113406398377,20.5343692257849,17.7318284670198,19.3033812138817,..
Mexico,MEX,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97,76,97,73,92,99,86,76,80,..
Mexico,MEX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,38.8746261573743,39.438037420838,41.1687312149645,38.9323214651119,37.6191836151901,42.5001044347701,45.8661953733484,37.509466472149,37.8855391659966,..
Mexico,MEX,Income share held by lowest 20%,SI.DST.FRST.20,5,..,5.2,..,5.3,..,5.6,..,..,..
Mexico,MEX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,30.6167913981452,31.9586846731805,32.0438654533728,31.8382961395485,30.9999803907609,31.9695289853652,33.1638305245733,32.6059323521063,31.7777432689428,..
Mexico,MEX,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,6.07758782303863,6.56759492961866,5.20449997881845,4.31901022798927,4.61979013292664,4.48797272739507,6.66664947468669,4.65385406168295,4.9050733641935,..
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.376,74.261,74.301,74.53,70.449,69.75,73.973,75.069,..,..
Mexico,MEX,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,69.3622338984454,70.6808449355994,73.8317173427332,71.1385312962896,72.2927901789132,77.2768946678518,82.0774080850963,67.5342894104302,67.9324153075282,..
Mexico,MEX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.480046272445401,0.424849155540147,0.464611544931539,0.509337628297564,0.717690608258695,0.659404192954647,0.685819352028866,0.660371879752505,0.893257529320534,..
Mexico,MEX,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,91.3942,92.6494,96.4612,97.0359,96.9237,99.0948,105.713,111.562,..,..
Mexico,MEX,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,15.7,15.2,14.7,14.2,13.8,13.3,12.9,12.5,..,..
Mexico,MEX,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,103.2,102.7,102,105.2,107.9,103.5,98.9,101,..,..
Mexico,MEX,Net migration,SM.POP.NETM,-304472,-227499,-175356,-169628,-147456,-122791,-108438,-101044,-104581,-108037
Mexico,MEX,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,809336181.640625,754608337.402344,549208068.847656,526257812.5,794995605.46875,564826477.050781,496684570.3125,451662292.480469,..,..
Mexico,MEX,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,29328819630,32922876924,36526305945,39833517538,43977653965,55067029560,61457717975,66237847600,67637913797,..
Mexico,MEX,Population density (people per sq. km of land area),EN.POP.DNST,62.8881149206513,63.4790282671879,64.0827752771419,64.6945559299365,65.227528485815,65.664316469045,66.1607124668844,66.7402757272564,..,..
Mexico,MEX,Population growth (annual %),SP.POP.GROW,0.969124204799117,0.935239396499786,0.9466023549862,0.950144329831411,0.820454117563552,0.66740537533078,0.753116988604166,0.872178517508623,0.860515443690537,..
Mexico,MEX,"Population, total",SP.POP.TOTL,122251351,123400057,124573711,125762982,126799054,127648148,128613117,129739759,130861007,..
Mexico,MEX,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,4.4,..,3.9,..,4.3,..,2.3,..,..,..
Mexico,MEX,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,43.2,..,41.9,..,43.9,..,36.3,..,29.6,..
Mexico,MEX,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,..
Mexico,MEX,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,4.2,..,..,4.7,4.6,4.2,4.2,..,..,..
Mexico,MEX,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,104.702178955078,104.324859619141,102.369117736816,102.47265625,102.597717285156,102.820198059082,102.239273071289,103.764976501465,..,..
Mexico,MEX,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,19.1915888767099,19.4469058448378,18.3342427397029,18.519167062902,18.6445328292561,18.3430886499068,19.2711611460256,19.0449981031982,..,..
Mexico,MEX,"School enrollment, primary (% gross)",SE.PRM.ENRR,106.391220092773,105.797607421875,105.188163757324,105.095039367676,104.517730712891,103.358810424805,102.004783630371,101.420753479004,..,..
Mexico,MEX,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.03638005256653,1.0391800403595,1.04627001285553,1.05191004276276,1.05410003662109,..,..,..,..,..
Mexico,MEX,"School enrollment, secondary (% gross)",SE.SEC.ENRR,102.871368408203,105.11018371582,105.964653015137,105.515609741211,102.58154296875,98.3202514648438,98.3576583862305,102.055458068848,..,..
Mexico,MEX,Surface area (sq. km),AG.SRF.TOTL.K2,1964375,1964375,1964380,1964380,1960647.2,1960647.2,1959142.3,1957193.9,..,..
Mexico,MEX,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,13.1237856088608,12.6874317266309,12.7121572965033,12.7877486080424,13.8975134533104,13.4112621210704,13.4041093602603,14.1935866614195,..,..
Mexico,MEX,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,19.1,19.1,18.9,18.9,18.9,18.9,19,19,19.9,..
Mexico,MEX,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,18.8534358233458,14.2819574213038,11.6218684544373,13.3021139066279,15.7359205334234,14.4748436269398,8.6120372079918,8.14585545015927,9.51997025016336,..
Mexico,MEX,Urban population growth (annual %),SP.URB.GROW,1.29263408673132,1.29639194599228,1.34009770164304,1.37072941424281,1.23052761321089,0.990278035419992,1.09116644258604,1.21730400929993,1.2127000253117,..
Netherlands,NLD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,2.961,2.772,2.603,2.505,2.355,2.227,2.071,1.858,..,..
Netherlands,NLD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.86399139098136,1.96787421373596,1.75987236955923,1.7588069903961,1.73737205482673,1.65464640233302,1.64194723390554,1.75149243000648,1.72968455863421,..
Netherlands,NLD,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,72.94,71.9654545454545,73.5472727272727,76.3945454545455,75.5090909090909,72.2381818181818,74.8572727272727,..,..,..
Netherlands,NLD,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,6731.46719432184,6727.97901571486,6790.77027214614,6757.32784222013,6643.57996731932,6708.8179325849,6352.07696386562,6189.0851863866,..,..
Netherlands,NLD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4352.44653138733,4365.20385335267,4251.16716726453,4129.40909477343,3975.37813564997,4057.79129205731,3570.12031994399,3418.13670132261,..,..
Netherlands,NLD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,80.9095011629118,85.1795472131327,87.0564594492635,85.3209394926528,81.2415259478997,86.4500028041052,96.4436215813729,87.4860612893795,82.4303604853273,..
Netherlands,NLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.66,1.62,1.59,1.57,1.54,1.62,1.49,1.43,..,..
Netherlands,NLD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,277348123316.99,201143110342.962,-285034722651.706,-127784845859.2,-220886475395.815,-115702946625.041,15457596582.8886,-343402798888.19,-17058018836.8683,..
Netherlands,NLD,Forest area (sq. km),AG.LND.FRST.K2,3657.6,3667,3676.3,3685.7,3695,3704.367,3713.689,3723.041,..,..
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,797163949289.885,848233537845.884,929733599796.862,928903005576.469,932560861701.17,1054472123449.6,1046540797548.64,1135475867551,1214927698572.66,..
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.42428572955482,2.78154619309936,2.2587403735731,2.30009157916757,-3.86795333823223,6.2768306708326,5.00723455159611,-0.598096167209832,1.08100584845663,..
Netherlands,NLD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,46960,46710,51290,52940,51490,59560,62110,62550,62520,..
Netherlands,NLD,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,51590,55010,58460,60990,60640,69410,77470,81050,84970,..
Netherlands,NLD,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,799787769287.227,800280601523.059,883725026849.87,918225133176.705,898106712459.421,1044233318810.87,1099444058955.91,1118270256743.41,1124891328436.31,..
Netherlands,NLD,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,878515000352.003,942466278846.769,1007315123199.7,1057831777503.52,1057731189524.86,1216902775998.43,1371325815505.1,1448880860003.15,1528882607785.15,..
Netherlands,NLD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.7764432256049,20.2151929584837,20.4804432515785,21.7580356895369,21.3519779830807,22.1938197521171,22.8632951641142,20.0805040885297,19.6654844408571,..
Netherlands,NLD,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,24.0087404866077,22.9219025245367,22.5132061163246,23.0482346929973,23.1639760853804,22.0023211908273,21.9578380124342,23.7850619402623,23.4680052763745,..
Netherlands,NLD,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,94,93,93,94,94,93,89,89,89,..
Netherlands,NLD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,70.0560280487382,74.4665124437146,76.5026871237804,75.3557323923463,70.9917044618066,76.7048398855925,87.6638626713087,77.5443681895531,71.4002916810324,..
Netherlands,NLD,Income share held by lowest 20%,SI.DST.FRST.20,8.8,8.8,8.9,8.6,9.2,9.4,..,..,..,..
Netherlands,NLD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,16.9640712326865,17.1210117451832,17.3241048530815,17.1127557495056,17.3794770859182,17.7061297739891,18.6563965305589,18.1639849428596,17.5234908357454,..
Netherlands,NLD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.565543760069971,1.43932706656167,2.53340289331616,3.02788370008784,2.35573022306261,2.74734329748038,6.15557496508328,6.30210666993382,5.74421691332891,..
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.5609756097561,81.7609756097561,81.8121951219512,82.1121951219512,81.3585365853659,81.309756097561,81.6146341463415,81.9146341463415,..,..
Netherlands,NLD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,134.401838035251,144.619488061657,147.590557155277,144.716293512879,136.154545204029,151.489258414365,177.748254473905,156.650885398065,142.828417035734,..
Netherlands,NLD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.14449960079147,1.13721447777951,1.1961416179648,1.29180842332848,1.40607718904592,1.36537490886658,1.30419995572639,1.44136515676766,1.91642541759119,..
Netherlands,NLD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,121.42,118.577,121.162,124.088,121.423,123.448,115.821,117.352,..,..
Netherlands,NLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.1,4,4,4,4,4,4,4,..,..
Netherlands,NLD,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,100.7,99.9,99.8,99.7,98.7,96.8,93,95.7,..,..
Netherlands,NLD,Net migration,SM.POP.NETM,88743,86332,87197,109003,67598,106416,224472,144558,121628,104681
Netherlands,NLD,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,3206127086.21863,3417061015.25343,3724082171.56593,3673480764.58329,3622290491.69462,3956821808.58585,3808155129.88367,4272993063.9357,4719400104.5275,..
Netherlands,NLD,Population density (people per sq. km of land area),EN.POP.DNST,505.800831600832,508.8,511.779744579745,515.143272943273,518.013068013068,520.731927531928,525.719691119691,530.950905850906,..,..
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,0.532178879608489,0.591203366164118,0.583933408920832,0.65507157480522,0.55554079025497,0.523490508168757,0.953278922854537,0.990139686700227,0.648823280021657,..
Netherlands,NLD,"Population, total",SP.POP.TOTL,17030314,17131296,17231624,17344874,17441500,17533044,17700982,17877117,17993485,..
Netherlands,NLD,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.1,0.2,0.1,0.1,0,0.1,..,..,..,..
Netherlands,NLD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,13.2,13.3,13.2,13.4,14.4,14.5,..,..,..,..
Netherlands,NLD,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,..,..
Netherlands,NLD,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,39.4819314749887,39.5435373524527,39.5038315806588,39.5897884586878,39.8403846836905,39.4413100779541,39.1672536274174,39.4469081535386,..,..
Netherlands,NLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,105.680366516113,105.039421081543,104.561111450195,104.578910827637,104.338813781738,104.378402709961,104.215446472168,104.15657043457,..,..
Netherlands,NLD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00922000408173,1.00758004188538,1.00550997257233,1.0064799785614,1.0083099603653,..,..,..,..,..
Netherlands,NLD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,112.994277954102,115.225227355957,114.50032043457,114.804168701172,136.284164428711,135.962173461914,138.767501831055,137.514724731445,..,..
Netherlands,NLD,Surface area (sq. km),AG.SRF.TOTL.K2,41540,41540,41540,41540,41540,41540,41540,41540,..,..
Netherlands,NLD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,22.3479015517062,23.0613921884343,22.9523938963993,23.575774886203,23.9228232020312,24.3086759015198,23.898794550321,25.2540392502664,..,..
Netherlands,NLD,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,17.9,21.2,21.2,25.3,25.3,25.3,25.3,25.3,29.8,..
Netherlands,NLD,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Urban population growth (annual %),SP.URB.GROW,0.865644493440718,1.18739056358927,2.19970048875043,2.03159162127433,0.94187132064814,0.921884889970005,1.32892378872984,1.34383405465347,0.98132856285037,..
Russian Federation,RUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,21.857,18.242,16.031,14.271,13.801,13.565,13.163,12.974,..,..
